content,score
"Sangat memuasakan aplikasi nya bagus banget ngga ada iklan bug lemot sehingga memudah kan menjelajahi setiap detail fitur dan fungsinya sehingga memudah kan kita menggunakan aplikasi ini sendiri, ada pun beberapa fitur yang belum terlalu diketahui manfaat dan fungsinya namun ada beberapa fitur yang hampir tiap hari dipakai seperti saat membeli pulsa,token listrik transfer, pengalaman saat menggunakan aplikasi ini sangat oke ngga ada yang namanya troubel,kita jg bisa dpt bebas transfer ke bank ya",5
"sangat² amat buruk, baru daftar pakai nomor telepon, mau langsung hapus akun tidak bisa, padahal belum Upgrade ke shopeepay plus tapi tidak bisa hapus akun, kecuali sudah Upgrade ke shopeepay plus tidak bisa hapus akun juga tidak apa², sangat tidak recommend, jika penghapusan akun atau data pribadi kita di persulit oleh pihak shopeepay",1
"terima kasih buat shopeepay,saya merasa puas dgn aplikasinya karna tidak ada iklannya dan cepat dlm brtrnsaksi atau pengirimannya.tp saya minta tolong utk pengisian token listrik nya ditampilkan pada disebelahnya kontak biar cepat dlm pencarian ID pelanggan.",5
"Lihat saja, banyak penilai rating dari Bot dan AI, namanya saja tidak jelas. Maksain rating. Padahal app nya pun ga guna. Tau kenapa? Sama aja, waktu di aplikasi lain, memilih metode pembayaran, saat memilih shopee pay, dia malah menuju ke aplikasi shopee belanja. Terus buat apa aplikasi ini? Udah menuhin ruang, fungsinya ga jelas. harus nya di sahkan saja aplikasi ini ke semua merchant terkait agar dijadikan aplikasi utama pembayaran. Malah diarahkan ke app belanja. Udah app belanja bikin lemot",1
"saya mudah mencari barang dan sampai tujuan tidak ribet. tinggal klik di rumah tunggu 2-3 hari sampai dirumah, terjaga keamanan barangnya.",5
binggung aku. lebih baik diam aja dari pada salah .. terima kasih anda telah mengunakan aplikasi shopee pay nikmati belanja dengan mengunakan qiris dan tempo sampe 24bulan tergantung dari pada yang di gantung salam sukses..,5
"makin kesini makin males pakai shopeepay, bisa²nya transfer uang lagi orang butuh malah ke pending dari tengah malem smpe pagi belum kelar² di proses.. dah lah stop habis ini ga lagi² gw transaksi pakai ni aplikasi.",1
"Aplikasi favorit dan bisa disebut paling lama yg aku gunakan saat ini. Hanya masukan saja min, tagihan SpayLatter adakan fitur untuk bayar lebih cepat disetiap barangnya. Jdi bisa melunasi dengan cepat, gemes bgt harus barengan semua di tanggal yg sama. Sedangkan saya ingin buru² melunasinya. Trimakasih",5
"pengalaman transfer uang saya ketik NU dituju,namany sama tp momerny malah beda jauh.akhirny uang raib g bisa kembali.di urusin susah karena shopeepay g ngasih tau no rek depan yg salah kirim.pihak bank pun g bisa karena g ada no rek yg dikasih pihak shopepay.susahnya di shopeepay no g tertera sumuanya cuma belakang aja.kalo salah no 1 mungkin msh bisa,tp no nya beda.susah untuk kembali",1
aplikasi busuk sudah pake apk 3 tahun tp sudah login sampe puluhan kali via otp hp dan username gak bisa sama sekali. uninstall langsung.apk gak guna gak sudi install lagi,1
"aplikasinya bagus, namun sayang kakak tidak ada yg namanya fitur shopee pay tabungan prlajar yg dikhususukan untuk pelajar yg ingin menggapai mimpi nya dengan menabung tanpa menganggu pengelauran dan setiap nominal yg masuk ke fitur tabungan uangnya tidak bisa diambil sebelum tanggal yg sudah di tentukan kakak,sayang sekali kakak padahal aplikasi kakak bagus namun fitur ini belum tersedia, nantikan update selanjutnya untuk fitur baru ini kakak",1
"aku pribadi suka ya, jujur awal awal ragu mau pake shoope pay. tp karena aku pribadi suka shopping di shoope nya aku coba download app nya, dan ternyata emang sebagus itu. aku pake juga lancar tanpa hambatan, buat yang ragu coba dulu dehh..",5
"untuk user yang membaca komen ini, saya harap kalian tidak mengaktifkan sistem Paylater&Spinjam. Sebab ketika kalian jadi korban penipuan, akan minim bantuan dari pihak shopee. Terlebih beban nominal masih ditanggungkan pemilik akun. Usahakan jangan ketergantungan paylater, sebab ada penipu yang memantau seberapa sering aktivitas paylater yang kalian gunakan. jika sudah terjadi transaksi diluar itu, maka pihak shopee angkat tangan setinggi-tingginya terkait itu.",5
"memang sengaja ngasi bintang 5,biar kelihatan,masalahnya udah 1 tahun aku spinjam kebeku gak di buka juga padahal udah minta bantuan sama cs sampe sekarang gak juga bisa.katanya di suruh cek berkala tapi apa gak juga cuckup tau aja sama Shopee.biar gak pakek Shopee lagi",5
"tolong untuk shopeepay tolong ditambahkan fitur laporan keuangan nya, jadi kita bisa tau uang kita keluar masuk nya berapa dan bisa di export ke excel dan pdf biar kita pedagang jadi mudah yah",5
"aplikasi dompet digital terburuk menurut ku, asli ga nyaman banget kalo ga karena ada promo ff ga bakalan install ini Shoopepay kenapa paling buruk? jelas pertama ketika mau beli pulsa listrik ataupun pulsa SIM ketika di cek itu udah gabisa di checkout lagi padahal cuman ngecek doang , ke dua ketika saldo sudah masuk metode pembayaran yang sebelumnya kurang itu ga diitung masuk ngestuk di saldo sebelum nya yg kurang pas kembali ya begitulah flash sale hilang.mentang2 rame kebantu shope seenaknya",1
"e walet sangat membantu,top up gratis tanpa biaya admin ada promo pulsa murah kirim uang cepat ke semua bank atau e wallet cuma kalau buka aplikasi agak sedikit lambat ke seleruhan ok banget sopeepay",5
pertama kedua ke-tiga mengajukan di ACC terus pembayaran tidak pernah terlambat bahkan sebelum waktu jatuh tempo sudah di bayar tapi begitu mengajukan terakhir ini malah di tolak kecewa saya,2
"kemarin ada kendala,jumat gak masuk transferannya,padahal saldo terpotong sebanyak 3 jt,giliran 100 rb bisa di tf,dan sudah di hubungi cs sampai 5 org,syukurnya seninn uang sdh kembali...semoga kedepan tidak ada masalah seperti itu karna janji tfnya realtime.bikin trauma saja padahal sering pakai shopee...dan akhirnya uang di seabank dipindahkan dulu..semoga shopepay bisa lebih serius menangani itu.",4
"top up shopeePay 500rb d indomaret jln Melong. Jabar, Kota Cimahi, Cimahi Selatan. minta bantuan dari aplikasi Shopee sampe skrg belum selesai, katanya cs nya data belum cukup. kasir indomaret nya suruh ke pihak Shopee langsung, dari Shopee suruh ke indomaret minta copy datanya,...bingung. sdh jelas dialpkasi Shopee gagal saldo sampe skrg belum masuk2, dari 2024 sampe skrg belum jelas uang 500rb belum masuk?",5
"Aplikasi Shopee Pay sebagai alat pembayaran yang cukup mudah dan cepat, terutama dalam penggunaan pembayaraan pembelian pada aplikasi shopee. Inisangat membantu saya dalam melengkapi pembayaran. Keunggulan dari aplikasi Shopee Pay ini tidak dikenakan biaya administrasi ketika Top Up, dibandingkan dengan aplikasi sebelah dikenakan biaya administrasi walaupun Top Up dengan nominal sedikit. Dan untuk selanjutnya semoga ditingkatkan lagi dengan banyak promo, saya belum pernah merasakan promo nya 😃.",5
sangat mantap cepat dan nikmat enggak pake lama sat set langsung jadi pokok nya mantap deh enggak bisa berkata kata lagi mah kalau udah ada shopeePay,5
"salah satu aplikasi e-wallet yang paling bagus menurut saya, tidak pernah ada iklan dan semacamnya dan juga pembayaran melalui aplikasi ini langsung berhasil",5
ini mengapa shope Pinjam nya lama sekali bilang nya sudah di setujui tapi lama sekali proses nya padahal biasa nya tidak seperti ini saya bayar pun tidak pernah telat malah sering kecepatan tapi knp skrng malah lama sekali cs jgak tidak bisa di hubungi,1
"Puas sih sejauh ini, belum ada kekurangan yang fatal dan mungkin bisa lebih di tingkatkan lagi keamanan dan di tambahkan fitur yang mungkin berguna",5
"Aplikasi nya sangat bagus sangat memuaskan ketika digunakan melakukan berbagai transaksi, fitur fiturnya juga sangat lengkap sehingga memudahkan menjelajahi setiap detail menu""pada apk ini sendiri ya, adapun beberapa fitur yang kurang kita ketahui fungsi dan tujuannya akan tetapi ada pula beberapa fitur yang hampir setiap hari kita gunakan seperti saat membeli pulsa,mengisi token listrik dan berbagai transaksi semua nya lancar nyaris tanpa kendala seperti bug iklan atau pun lemot, terbaik memang",5
"Aplikasi aneh ambil saldo ShopeePay tanpa konfirmasi dahulu tiba-tiba saldo berkurang , saran saja mending jangan naruh duit di aplikasi ini,kalau tidak ingin tiba-tiba saldo habis baik ShoopePay/SeaBank, rencana mau nabung malah saldo hilang tanpa konfirmasi",2
"fleksibel, dan transaksi yang cepat, itu yang harus di pertahankan, dan di kembangkan lagi di jaman serba ingin instan, apalagi jika banyak promo, saya pastikan aplikasi ini akan tahan lama di tengah banyaknya Persiangan",5
"shopeepay kalo top up sering delay, beberapa kali saya pernah mengalami top up shopeepay via dana, via ewallet lainnya, saldo sudah terpotong dana belum masuk di shopeepay , live chat suruh nunggu 1x24 jam, kadang 3x24 jam.. ewallet terburuk yg pernah saya gunakan.butuh dana cepat buat keperluan jangan top up ke shopeepay bisa suruh nunggu 3 hari uang anda tidak masuk.",1
"selama ini metode pembayaran yang paling memuaskan shopeePay krn mudah transfer, dan bayar dengan cepat, pembayaran tagihan bulanan mulai listrik, PDAM, telpon rumah, pulsa, paket data, semua tersedia, klo dulu hrs datang ke kantor perusahaan nya untuk bayar sekarang cukup ada di ujung jari, semuanya selesai. cepat, mudah, sigap, belanja di Shopee langsung bayar dengan ShopeePay",5
aplikasi sebesar dan sebagus ini namun sangat di sayangkan sistem keuangan elektroniknya sangat menyulitkan penggunga . top up lama masuk nya dan dana penjual juga lama keluar nya . mohon segera di pebaiki untuk sistem ewallet nya,5
"dikasih notif dari shope iming iming instal apk dapet saldo shoppepay 100rb, eh tau nya zonk bohong wkwk. report dong ke CS, udh di kasih semua data data yg di perlukan.. bukti notif nya di screenshot ( di notif nya tidak ada syarat n ketentuan berlaku) eh tau nya tetep zonk juga, ujung ujung nya dapet saldo 700kurleb perak saldo wkwk ngakak... bilang nya sih kuota terbatas wkwk tapi gw instal langsung apk nya setelah beberapa menit muncul notif GRATIS SALDO SHOPPEPAY 100RB.. TAPI BO'ONG 🤣😆",1
"aplikasi keren, tapi kenapa kalau mau upgrade jadi shopee pay plus, ketika mau lanjut ke sesi selanjutnya ada tulisan ""aplikasi anda belum di update"" padahal sudah update, mohon di tingkat kan lagi",5
"saya isi saldo emoney, trx berhasil tp saldo tidak masuk. komplain diminta tunggu max. 4 jam kalo tidak masuk ajukan refund, ini sudah lebih dr 4 jam tidak masuk lalu ajukan refund, eh ditolak dong. enak ya shopee makan duit 100rb saya. bagi yg isi emoney hati2 pake spay, mending ovo atau yg lain deh. semoga duit sy yg ilang diganti lebih banyak lg deh aamiin",1
saran di aplikasi ini tidak ada nomor telepon kurir pengirim sehingga barang hilang tidak bisa di lacak dan juga agen pengiriman barangnya juga buruk menggunakan si cepat banyak korban yang barangnya di curi aplikasi shopee tidak dapat menyelesaikan permasalahan barang yang belum diterima dan tidak mendapatkan hasil meskipun sudah melaporkan ke agen sicepatnya. parah sekali,1
"kumpulan kurir kurir lelet berbelanjalah dishopee. J&T kargo gak bisa bayar kurir, ngedrop ditempat terakhir tinggal kirim kepembeli membutuhkan waktu 4 hari, luar biasa. shopee juga tidak memberikan sangsi kepihak jasa kirim. pindah aja belinya ketoko ijo sebelah.",1
"saldo shopepay hari ini senin tgl 5 mei tiba tiba berkurang sebanyak 600 ribuan, di jam 1 saat saya tertidur! padahal saya tidak melakukan apapun. dan padahal sudah saya stel untuk menggunakan sidik jari dan verifikasi wajah.tulisanya untuk pembayaran google play, stelah saya cek di google play saya, saya tidak memiliki pembayaran sama sekali! trus lari kemana uang saya. maling shopeee",1
"sudah kesekian kalinya saya ngajuin dari 3 tahun yg lalu ga pernah disetujui, padahal untuk data sudah benar semua, kalau aja dikasi tau letak kesalahan data saya diberitahukan, untuk yang kesekian kalinya saya kecewa terhadap shopeepay",1
pengiriman uang nyangkut lebih dari 24jam! udah menghubungi CS 3 kali tetap ga ada penyelesaian. klo memang transfer bermasalah balikin lah duit orang ke akun shopee pay bukannya di tahan!!! dari tanggal 29 april sampai tanggal 3 mei hari ini uang belum juga di kirim & ga bisa di batalkan!!!,1
"kalau kena potongan admin 1000 itu dipotong di saldo rekening bank aja jangan saldo yg di transfer ke shopeepay nya, kita transfer udah pas misal 50.000 eh dipotong 1.000 jadi kurang saldo shopeepaynya jd harus transfer lg mana minimal 50k, pdhl sblm download apk ini gak gini cukup di shopee aja",3
saya kecewa karna proses pengembalian dana yang gagal dikirim ke shopeepay cukup lambat. mohon di tingkatkan lagi agar lebih cepat dalam menanggapi masalah.. saya sudah 2 minggu dari pelaporan saya masalah belum juga teratasi.. hanya diberi estimasi estimasi menunggu beberapa hari.. setelah beberapa hari diberi estimasi menunggu lagi ..,1
"saya heran, tiba tiba saya gak bisa bayar pake qris, padahal awalnya baik baik saja, dan saya bayar spaylater selalu tepat waktu, tapi ntah kenaa tiba tiba spaylater saya dibatasi dan tidak bisa bayar merchant melalui qris lagi mohon bantuan nya",3
"Semua sudah bagus.. Saya sering pakai, karena transfer kemana aja gratis. Sayangnya bukti transfer tidak bisa didownload. Saran saya lebih diupgrade lagi agar bukti transfernya bisa didownload dan bisa dibagikan.",5
"baru download langsung bug kirim uang aja nyangkut sampe skrng belum dibener2in gimana sih uang 1,4 JT ga sedikit loh tp malah dibiarin gitu aja katanya lgi di perbaiki tp di hubungi lagi tidak merespon!!!!!!!buruk bgt",1
"mengapa saat mengunakan shoope dan instal shoopepay dan saat verifikasi di shoopepay tak bisa mengatakn mengunakan nya..apakah ada yg salah dalam hal ini saya dalam mengajukan data pribadi,atau salah dalam email nya..mohon info nya",5
apps is the best di antara apps lain belum selesai pembayaran udah di tawarin lagi 2 cicilan belum selesai pembayaran udah di tawarin lagi mantap jaya jadi kita juga tidak akan tega dan bener2 menjaga karena sangat membantu,5
Auto uninstall udah lama nyoba daftar sopi Spinjam nya nggak pernah di ACC malahan di suruh nunggu bulan depan pas udah ganti nomor yang lain tetap aja sama capek jadinya kalo gini aplikasi nggak jelas sya mohon data² saya di hapus kalo sampai ada yang mengatas namakan saya saya tidak segan² lapor ke pihak yang berwajib 👍🏻👍🏻 HARI SENIN 21 APRIL 2025 / terima kasih,1
suka banget belanja apapun pakai shopeepay. scan Qris nya sangat membantu bagi aku yang ga suka bawa uang kes. dan cashback nya walaupun cuma receh.. udah berasa dapat diskon sih lumayan banget,5
spaylater sangat membantu dan di shopee barang lebih ori dan harga jauh lebih terjangkau dari apk lain. tapi sedih karna paylaterku dibekukan mohon kebijakan nya min saya mohon maaf karna terlambat bayar sekali tapi sudah saya lunasi dan tagihan sebelumnya pun selalu tepat waktu mohon diaktifkan kembali dong min huhu terimakasih..,5
"Fleksibel bisa transfer kemana aja, kalau pakai aplikasi shopeelay nya transfer ke bank dan e wallet lain gratis tanpa admin. Menu nya lengkap dan ga ribet. CS nya gercep bisa komplain lewat DM. 👍🏻",5
"uang ku kesedot knp ya, tapi umpung saldo ku cuma Rp825 ini saya jadi takut untuk simpan di shope pay. jadi tdi ceritanya aku di suruh login lagi dngn tulisan waktu anda telah habis/ apa tdi trs disuruh login lagi, padahal aku masih butuh apk ini TPI lihat kejadian tadi aku khawatir kalo aku top up trs tiba tiba di suruh login ulang dan kereset dannya",1
"Aplikasi ribet,,lama g login sekalinya login g bs transaksi sama sekali dengan alasan demi keamanan,, hubungin CS kata ya kena cooldown suruh transaksi dijam yg berbeda,,lah butuhnya sekarang,,knp jadi suruhnya nnti??? ribet aman,,aplikasi sampah,,g ada solusi,,mending pake aplikasi lain,,g ada aplikasi lain selain ni aplikasi sampah yg pake cooldown segala,,Lo kira gw lg maen mobile legend trus abis ULTI jadi kena cooldown???? aplikasi sampahhhh,,,,",1
